id,label,lang,text,group_id,is_augmented
ten-056-v1,tenancy,hi-rom,"Tenant ne apartment me bina puche wall todke do kamre ka ek bada kamra bana diya. Ab bol raha hai improvement kiya hai, deposit se kyun kaatoge. Structural change hai ye to, society bhi notice de rahi hai mujhe.",ten-056,True
ten-056-v2,tenancy,hi-rom,"Tenant ne apartment me bina puche wall todke do kamre ka ek bada kamra bana diya. Ab bol raha hai improvement kiya hai, deposit se kyun kaatoge. Structural change hai ye to, society bhi notice de rahi hai mujhe. Is there any legal option for me?",ten-056,True
ten-056-v3,tenancy,hi-rom,"Tenant ne apartment me bina puche wall todke do kamre ka ek bada kamra bana diya. Ab bol raha hai improvement kiya hai, deposit se kyun kaatoge. Structural change hai ye to, society bhi notice de rahi hai mujhe. Kindly guide me on the next steps.",ten-056,True
ten-058,tenancy,en,"My tenant's agreement ended in December. He neither renews nor vacates, pays a random reduced amount he decided himself, and told me tenants cannot be evicted for ten years by law so I should adjust.",ten-058,False
ten-058-v1,tenancy,en,"I need some guidance. My tenant's agreement ended in December. He neither renews nor vacates, pays a random reduced amount he decided himself, and told me tenants cannot be evicted for ten years by law so I should adjust.",ten-058,True
ten-058-v2,tenancy,en,"My tenant's agreement ended in December. He neither renews nor vacates, pays a random reduced amount he decided himself, and told me tenants cannot be evicted for ten years by law so I should adjust. What should I do now?",ten-058,True
ten-058-v3,tenancy,en,"My tenant's agreement ended in December. He neither renews nor vacates, pays a random reduced amount he decided himself, and told me tenants cannot be evicted for ten years by law so I should adjust. Is there any legal option for me?",ten-058,True
ten-059,tenancy,en,"The landlord included a clause that the deposit will be returned only after a new tenant is found. It has been five months since I vacated, he shows the flat to nobody, and my Rs 1.2 lakhs is stuck.",ten-059,False
ten-059-v1,tenancy,en,"The owner of the house included a clause that the deposit will be returned only after a new tenant is found. It has been five months since I vacated, he shows the apartment to nobody, and my Rs 1.2 lakhs is stuck. What should I do now?",ten-059,True
ten-059-v2,tenancy,en,"The flat owner included a clause that the deposit will be returned only after a new tenant is found. It has been five months since I vacated, he shows the apartment to nobody, and my Rs 1.2 lakhs is stuck.",ten-059,True
ten-059-v3,tenancy,en,"The flat owner included a clause that the deposit will be returned only after a new tenant is found. It has been five months since I vacated, he shows the apartment to nobody, and my Rs 1.2 lakhs is stuck. Kindly guide me on the next steps.",ten-059,True
ten-061,tenancy,en,"I found my rented flat listed for sale online with photos of my furniture and family visible, taken during a so called inspection visit. The landlord never asked consent for photos or the listing.",ten-061,False
ten-061-v1,tenancy,en,"Hello, I found my rented apartment listed for sale online with photos of my furniture and family visible, taken during a so called inspection visit. The owner of the house never asked consent for photos or the listing.",ten-061,True
ten-061-v2,tenancy,en,"I need some guidance. I found my rented apartment listed for sale online with photos of my furniture and family visible, taken during a so called inspection visit. The flat owner never asked consent for photos or the listing.",ten-061,True
ten-061-v3,tenancy,en,"I found my rented apartment listed for sale online with photos of my furniture and family visible, taken during a so called inspection visit. The flat owner never asked consent for photos or the listing.",ten-061,True
ten-062,tenancy,en,"The landlord's nephew moved into the outhouse of the property I rent and uses our kitchen, bathroom and WiFi, claiming family rights over the property. The landlord laughs it off.",ten-062,False
ten-062-v1,tenancy,en,"The house owner's nephew moved into the outhouse of the property I rent and uses our kitchen, bathroom and WiFi, claiming family rights over the property. The landlord laughs it off.",ten-062,True
ten-062-v2,tenancy,en,"The flat owner's nephew moved into the outhouse of the property I rent and uses our kitchen, bathroom and WiFi, claiming family rights over the property. The landlord laughs it off. Kindly guide me on the next steps.",ten-062,True
ten-062-v3,tenancy,en,"The flat owner's nephew moved into the outhouse of the property I rent and uses our kitchen, bathroom and WiFi, claiming family rights over the property. The landlord laughs it off.",ten-062,True
ten-064,tenancy,en,"After a small kitchen fire that we immediately repaired at our cost, the landlord is using it as grounds to evict us mid lease and forfeit the entire deposit of Rs 90,000, calling us negligent tenants.",ten-064,False
ten-064-v1,tenancy,en,"After a small kitchen fire that we immediately repaired at our cost, the owner of the house is using it as grounds to evict us mid lease and forfeit the entire deposit of Rs 135,000, calling us negligent tenants.",ten-064,True
ten-064-v2,tenancy,en,"After a small kitchen fire that we immediately repaired at our cost, the house owner is using it as grounds to evict us mid lease and forfeit the entire deposit of Rs 54,000, calling us negligent tenants.",ten-064,True
ten-064-v3,tenancy,en,"After a small kitchen fire that we immediately repaired at our cost, the house owner is using it as grounds to evict us mid lease and forfeit the entire deposit of Rs 180,000, calling us negligent tenants.",ten-064,True
ten-066,tenancy,en,I have been paying rent to the property manager appointed by my NRI landlord. The landlord now says the manager was removed a year ago and my payments to him do not count. The manager has vanished.,ten-066,False
ten-066-v1,tenancy,en,I have been paying rent to the property manager appointed by my NRI owner of the house. The landlord now says the manager was removed a year ago and my payments to him do not count. The manager has vanished.,ten-066,True
ten-066-v2,tenancy,en,I have been paying rent to the property manager appointed by my NRI house owner. The landlord now says the manager was removed a year ago and my payments to him do not count. The manager has vanished.,ten-066,True
ten-066-v3,tenancy,en,I have been paying rent to the property manager appointed by my NRI house owner. The landlord now says the manager was removed a year ago and my payments to him do not count. The manager has vanished. What should I do now?,ten-066,True
ten-067,tenancy,en,My rented flat's society has banned bachelor tenants by a new resolution and is pressuring my landlord to evict me mid agreement. My record is clean and my agreement runs eight more months.,ten-067,False
ten-067-v1,tenancy,en,My rented apartment's society has banned bachelor tenants by a new resolution and is pressuring my flat owner to evict me mid agreement. My record is clean and my agreement runs eight more months.,ten-067,True
ten-067-v2,tenancy,en,My rented apartment's society has banned bachelor tenants by a new resolution and is pressuring my house owner to evict me mid agreement. My record is clean and my agreement runs eight more months.,ten-067,True
